league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy,crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,90s,standard_gls,sh,sot,standard_sot%,sh_per90,sot_per90,g_per_shot,g_per_sot,standard_pk,standard_pkatt,second_yellow,fouls_committed,fouls_drawn,offsides,crs,int,tackles_tkl,og,gk_ga,gk_ga90,gk_sota,gk_saves,gk_savepct,gk_wins,gk_draws,gk_losses,gk_cs,gk_cspct,gk_pk_att,penalty kicks_pka,gk_pk_saved,gk_pk_missed,penalty kicks_save%,position_primary,nationality,season_year,_idx,goals_per90,assists_per90,gk_saves_per90,goals_per90_pct,goals_per90_xpct,assists_per90_pct,assists_per90_xpct,sh_per90_pct,sh_per90_xpct,sot_per90_pct,sot_per90_xpct,g_per_shot_pct,g_per_shot_xpct,g_per_sot_pct,g_per_sot_xpct,sh_pct,sh_xpct,tackles_tkl_pct,tackles_tkl_xpct,int_pct,int_xpct,fouls_drawn_pct,fouls_drawn_xpct,fouls_committed_pct,fouls_committed_xpct,gk_savepct_pct,gk_savepct_xpct,gk_cspct_pct,gk_cspct_xpct,gk_ga90_pct,gk_ga90_xpct,gk_sota_pct,gk_sota_xpct,gk_saves_pct,gk_saves_xpct,gk_wins_pct,gk_wins_xpct,psi,market_value,future_value,predicted_value,contract_years,contract_expires,mv_low,mv_high,mv_uncertainty,peak_age,arc_phase,style_cluster,style_label,umap_x,umap_y,injury_risk,injury_risk_label,injury_risk_age,injury_risk_load
EPL,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5,0.83,14,9,64.3,5,1,0,2,33.3,0,0,0,0,0.0,GK,ENG,2023,0,0.0,0.0,1.5,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.3714285714285714,0.3758169934640523,0.4285714285714285,0.3954248366013072,0.2571428571428571,0.3137254901960784,0.3285714285714285,0.6830065359477124,0.2714285714285714,0.434640522875817,0.8857142857142857,0.8366013071895425,0.0571428571428571,0.8823529411764706,0.0285714285714285,0.0196078431372549,0.0571428571428571,0.0261437908496732,0.4142857142857143,0.3627450980392157,0.375,11.7,13.3,11.7,1,2027,1.5,14.4,6.4,30.0,pre-peak,1,Sweeper Keeper,1.8571,10.0483,18,Low,28,10
Serie A,2324,Frosinone,Pol Lirola,ESP,"DF,MF",25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,17.1,2,9,3,33.3,0.53,0.18,0.22,0.67,0,0,0,7,11,2,25,18,19,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ESP,2023,1,0.1171875,0.05859375,0.0,0.8905109489051095,0.8721590909090909,0.7007299270072993,0.671875,0.5985401459854015,0.5284090909090909,0.6678832116788321,0.6186079545454546,0.9233576642335768,0.9098011363636364,0.8941605839416058,0.8941761363636364,0.5547445255474452,0.5213068181818182,0.572992700729927,0.5276988636363636,0.5072992700729927,0.5134943181818182,0.5364963503649635,0.5177556818181818,0.1021897810218978,0.8764204545454546,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.6005,2.4,2.6,2.4,1,2027,0.1,26.0,13.0,28.0,pre-peak,0,Attacking Fullback,-0.3769,4.4793,34,Moderate,28,35
Serie A,2324,Genoa,Kevin Strootman,NED,MF,33,1990,27,15,1207,13.4,0,2,2,0,0,0,4,0,0.0,0.15,0.15,0.0,0.15,13.4,0,1,0,0.0,0.07,0.0,0.0,0.0,0,0,0,16,6,0,20,7,19,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,NED,2023,2,0.0,0.1491300745650372,0.0,0.1816037735849056,0.1528969957081545,0.7334905660377359,0.6840128755364807,0.0047169811320754,0.0042918454935622,0.0283018867924528,0.0284334763948497,0.1839622641509433,0.1587982832618025,0.1839622641509433,0.1587982832618025,0.0070754716981132,0.0048283261802575,0.6367924528301887,0.5718884120171673,0.4316037735849056,0.3395922746781116,0.1556603773584905,0.1266094420600858,0.4410377358490566,0.5767167381974249,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.4305,0.8,0.6,0.8,2,2028,0.1,3.3,1.6,27.0,post-peak,5,Playmaker,6.8179,7.0944,49,Elevated,87,20
Serie A,2324,Genoa,Junior Messias,BRA,"MF,FW",32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,0.09,0.0,0.09,0.09,0.09,11.7,1,22,3,13.6,1.88,0.26,0.05,0.33,0,0,0,7,22,5,24,5,19,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,BRA,2023,3,0.0854700854700854,0.0,0.0,0.5330188679245284,0.4881974248927038,0.1391509433962264,0.1400214592274678,0.7594339622641509,0.7285407725321889,0.3726415094339622,0.3143776824034335,0.4646226415094339,0.430793991416309,0.7641509433962265,0.7435622317596566,0.5683962264150944,0.5574034334763949,0.6367924528301887,0.5718884120171673,0.3018867924528302,0.2414163090128755,0.6320754716981132,0.5665236051502146,0.1509433962264151,0.8841201716738197,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.4399,1.6,1.2,1.6,1,2027,0.1,4.7,2.3,27.0,post-peak,3,Press-Resistant 8,2.0058,5.2099,46,Elevated,78,20
Serie A,2324,Genoa,Josep Martinez,ESP,GK,25,1998,36,36,3239,36.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,11,0,0,0,0,0,43,1.19,126,87,68.3,11,13,12,8,22.2,4,3,1,0,25.0,GK,ESP,2023,4,0.0,0.0,2.417412781722754,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.4428571428571428,0.3758169934640523,0.3571428571428571,0.3954248366013072,1.0,0.9869281045751634,0.9714285714285714,0.0718954248366013,0.4285714285714285,0.4248366013071895,0.4857142857142857,0.5490196078431373,0.5,0.6568627450980392,0.8,0.6862745098039216,0.7857142857142857,0.6372549019607843,0.7428571428571429,0.7124183006535948,0.5243,8.7,9.9,8.7,3,2029,3.0,16.9,7.0,30.0,pre-peak,0,Shot-Stopper,1.8415,9.1599,52,Elevated,28,88
Serie A,2324,Genoa,Johan Vásquez,MEX,DF,24,1998,37,32,2850,31.7,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,31.7,1,34,10,29.4,1.07,0.32,0.03,0.1,0,0,0,36,38,4,29,48,32,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,MEX,2023,5,0.031578947368421,0.031578947368421,0.0,0.5766423357664233,0.5284090909090909,0.5547445255474452,0.5482954545454546,0.9562043795620438,0.9318181818181818,0.9343065693430656,0.8849431818181818,0.5620437956204379,0.515625,0.5620437956204379,0.5113636363636364,0.978102189781022,0.9801136363636364,0.8905109489051095,0.8579545454545454,0.9635036496350364,0.9772727272727272,0.9671532846715328,0.9680397727272728,0.9124087591240876,0.078125,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.8383,13.3,15.0,13.3,2,2028,4.8,39.0,17.1,28.0,pre-peak,4,Stopper,-0.8235,7.0856,54,Elevated,22,78
Serie A,2324,Genoa,Djed Spence,ENG,MF,22,2000,16,8,859,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,9.5,0,2,1,50.0,0.21,0.1,0.0,0.0,0,0,0,7,9,1,13,9,10,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ENG,2023,6,0.0,0.0,0.0,0.1816037735849056,0.1528969957081545,0.1391509433962264,0.1400214592274678,0.0094339622641509,0.0085836909871244,0.1202830188679245,0.1056866952789699,0.1839622641509433,0.1587982832618025,0.1839622641509433,0.1587982832618025,0.0212264150943396,0.0134120171673819,0.330188679245283,0.2757510729613734,0.5165094339622641,0.4286480686695278,0.2877358490566037,0.2167381974248927,0.1509433962264151,0.8841201716738197,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.2338,6.7,8.4,6.7,3,2029,0.1,17.4,8.6,27.0,pre-peak,0,Ball Winner,8.6949,6.4406,20,Low,18,10
Serie A,2324,Genoa,Caleb Ekuban,GHA,FW,29,1994,29,10,1131,12.6,4,1,5,4,0,0,0,0,0.32,0.08,0.4,0.32,0.4,12.6,4,27,12,44.4,2.15,0.95,0.15,0.33,0,0,0,17,27,3,4,1,4,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,FW,GHA,2023,7,0.3183023872679045,0.0795755968169761,0.0,0.5783132530120482,0.5028901734104047,0.4337349397590361,0.3872832369942196,0.3975903614457831,0.3236994219653179,0.5240963855421686,0.4465317919075144,0.7650602409638554,0.680635838150289,0.6506024096385542,0.5809248554913294,0.4457831325301205,0.3554913294797688,0.3915662650602409,0.3106936416184971,0.2590361445783132,0.1921965317919075,0.608433734939759,0.6719653179190751,0.4759036144578313,0.5505780346820809,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5467,1.7,1.4,1.7,1,2027,0.1,7.5,3.7,25.0,post-peak,4,Target Man,1.4561,4.341,38,Moderate,52,20
Serie A,2324,Genoa,Alessandro Vogliacco,ITA,DF,24,1998,20,14,1169,13.0,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,13.0,0,5,0,0.0,0.38,0.0,0.0,0.0,0,0,0,14,4,1,12,30,15,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ITA,2023,8,0.0,0.0769888793840889,0.0,0.2773722627737226,0.2528409090909091,0.7518248175182481,0.734375,0.364963503649635,0.3295454545454545,0.0875912408759124,0.0958806818181818,0.2773722627737226,0.2542613636363636,0.2773722627737226,0.2542613636363636,0.3065693430656934,0.2954545454545454,0.4671532846715328,0.4019886363636363,0.8576642335766423,0.8132102272727273,0.1824817518248175,0.1661931818181818,0.3759124087591241,0.6044034090909091,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5796,2.6,2.9,2.6,1,2027,0.1,10.1,5.0,28.0,pre-peak,4,Stopper,6.5009,7.645,26,Moderate,22,20
Serie A,2324,Genoa,Albert Guðmundsson,ISL,"FW,MF",26,1997,35,34,3016,33.5,14,4,18,10,4,5,4,0,0.42,0.12,0.54,0.3,0.42,33.5,14,56,23,41.1,1.67,0.69,0.18,0.43,4,5,0,28,46,11,179,11,10,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,FW,ISL,2023,9,0.4177718832891246,0.1193633952254641,0.0,0.7710843373493976,0.6705202312138728,0.6265060240963856,0.5375722543352601,0.1325301204819277,0.1098265895953757,0.3253012048192771,0.2023121387283237,0.8674698795180723,0.791907514450867,0.8072289156626506,0.8005780346820809,0.7349397590361446,0.7196531791907514,0.6807228915662651,0.6893063583815029,0.9036144578313252,0.916184971098266,0.8674698795180723,0.907514450867052,0.7409638554216867,0.2384393063583815,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5934,26.4,26.4,26.4,3,2029,7.1,32.2,12.6,25.0,peak,0,Poacher,1.1188,6.2999,57,Elevated,32,78
Serie A,2324,Genoa,Aarón Martín,ESP,"MF,DF",26,1997,22,17,1376,15.3,0,1,1,0,0,0,4,1,0.0,0.07,0.07,0.0,0.07,15.3,0,5,0,0.0,0.33,0.0,0.0,0.0,0,0,1,23,17,2,105,7,10,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ESP,2023,10,0.0,0.065406976744186,0.0,0.1816037735849056,0.1528969957081545,0.3867924528301887,0.3991416309012875,0.0566037735849056,0.0311158798283261,0.0283018867924528,0.0284334763948497,0.1839622641509433,0.1587982832618025,0.1839622641509433,0.1587982832618025,0.1061320754716981,0.0777896995708154,0.330188679245283,0.2757510729613734,0.4316037735849056,0.3395922746781116,0.5141509433962265,0.453862660944206,0.6226415094339622,0.3937768240343348,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.2877,3.7,3.7,3.7,1,2027,0.1,14.8,7.4,27.0,peak,5,Playmaker,8.6736,6.395,29,Moderate,32,20
Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25,1998,36,24,2120,23.6,7,1,8,6,1,1,0,0,0.3,0.04,0.34,0.25,0.3,23.6,7,60,28,46.7,2.55,1.19,0.1,0.21,1,1,0,27,43,16,3,4,7,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,FW,MAR,2023,11,0.2971698113207547,0.0424528301886792,0.0,0.5421686746987951,0.453757225433526,0.3373493975903614,0.2832369942196532,0.5903614457831325,0.5115606936416185,0.7650602409638554,0.6921965317919075,0.5,0.4176300578034682,0.3192771084337349,0.2760115606936416,0.7771084337349398,0.7644508670520231,0.5481927710843374,0.5303468208092486,0.7289156626506024,0.611271676300578,0.8433734939759037,0.8757225433526011,0.6987951807228916,0.26878612716763,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5259,7.7,7.7,7.7,1,2027,2.9,24.0,10.6,25.0,peak,4,Target Man,3.5259,6.5908,42,Moderate,28,50
Serie A,2324,Frosinone,Stefano Turati,ITA,GK,21,2001,31,31,2745,30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,58,1.9,149,97,64.4,6,9,16,4,12.9,7,5,1,1,16.7,GK,ITA,2023,12,0.0,0.0,3.180327868852459,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.4428571428571428,0.3758169934640523,0.3571428571428571,0.3954248366013072,0.6571428571428571,0.5882352941176471,0.3428571428571428,0.6830065359477124,0.2571428571428571,0.2287581699346405,0.2571428571428571,0.2483660130718954,0.8285714285714286,0.1830065359477124,0.8857142857142857,0.7777777777777778,0.8857142857142857,0.7320261437908496,0.4857142857142857,0.4052287581699346,0.4571,7.4,9.7,7.4,2,2028,5.5,14.9,4.7,30.0,pre-peak,0,Shot-Stopper,1.0502,9.3844,36,Moderate,10,65
Serie A,2324,Frosinone,Simone Romagnoli,ITA,DF,33,1990,33,30,2715,30.2,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,30.2,1,12,1,8.3,0.4,0.03,0.08,1.0,0,0,0,24,7,0,1,28,17,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ITA,2023,13,0.0331491712707182,0.0331491712707182,0.0,0.5912408759124088,0.5397727272727273,0.5693430656934306,0.5553977272727273,0.4051094890510949,0.3600852272727273,0.1751824817518248,0.1960227272727272,0.6715328467153284,0.6278409090909091,0.9635036496350364,0.9573863636363636,0.6861313868613139,0.6647727272727273,0.5218978102189781,0.4680397727272727,0.8175182481751825,0.7713068181818182,0.3211678832116788,0.3181818181818182,0.6131386861313869,0.3167613636363636,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.6046,1.0,0.8,1.0,0,2026,0.1,5.0,2.4,28.0,post-peak,2,Sweeper CB,1.6061,6.0192,69,High,87,65
Serie A,2324,Frosinone,Riccardo Marchizza,ITA,DF,25,1998,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.0,0.31,0.31,0.0,0.31,12.8,0,8,3,37.5,0.63,0.24,0.0,0.0,0,0,0,6,3,0,22,7,6,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,DF,ITA,2023,14,0.0,0.313588850174216,0.0,0.2773722627737226,0.2528409090909091,1.0,0.9857954545454546,0.718978102189781,0.6583806818181818,0.8540145985401459,0.78125,0.2773722627737226,0.2542613636363636,0.2773722627737226,0.2542613636363636,0.4817518248175182,0.4701704545454545,0.1021897810218978,0.0909090909090909,0.1423357664233576,0.1328125,0.1313868613138686,0.112215909090909,0.0766423357664233,0.9098011363636364,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.5036496350364964,0.5007102272727273,0.2693,3.4,3.6,3.4,1,2027,0.1,12.9,6.4,28.0,pre-peak,3,Defensive Anchor,5.199,5.1891,26,Moderate,28,20
Serie A,2324,Frosinone,Reinier,BRA,"MF,FW",21,2002,22,13,1059,11.8,2,2,4,2,0,0,3,0,0.17,0.17,0.34,0.17,0.34,11.8,2,14,6,42.9,1.19,0.51,0.14,0.33,0,0,0,17,9,1,12,10,10,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,BRA,2023,15,0.1699716713881019,0.1699716713881019,0.0,0.7405660377358491,0.6877682403433476,0.7688679245283019,0.73068669527897,0.4669811320754717,0.4281115879828326,0.6650943396226415,0.6137339055793991,0.8537735849056604,0.8347639484978541,0.7641509433962265,0.7435622317596566,0.4056603773584906,0.3658798283261802,0.330188679245283,0.2757510729613734,0.5731132075471698,0.4780042918454936,0.2877358490566037,0.2167381974248927,0.4858490566037736,0.5525751072961373,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.6187,5.4,7.3,5.4,4,2030,1.3,24.8,11.8,27.0,pre-peak,5,Playmaker,0.097,3.4725,22,Low,10,20
Serie A,2324,Frosinone,Nadir Zortea,ITA,"MF,DF",24,1999,14,14,1258,14.0,1,5,6,1,0,0,3,0,0.07,0.36,0.43,0.07,0.43,14.0,1,10,5,50.0,0.72,0.36,0.1,0.2,0,0,0,15,14,0,74,4,13,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ITA,2023,16,0.0715421303656597,0.3577106518282988,0.0,0.4858490566037736,0.4366952789699571,0.9858490566037736,0.9603004291845494,0.2075471698113207,0.1974248927038626,0.5117924528301887,0.4318669527896995,0.7311320754716981,0.6834763948497854,0.5047169811320755,0.490343347639485,0.2570754716981132,0.2312231759656652,0.455188679245283,0.3792918454935622,0.2240566037735849,0.1743562231759656,0.4221698113207547,0.3567596566523605,0.3938679245283019,0.6099785407725322,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5499,6.4,6.9,6.4,3,2029,0.7,18.1,8.7,27.0,pre-peak,2,Attacking Midfielder,0.347,3.3171,27,Moderate,22,20
Serie A,2324,Frosinone,Arijon Ibrahimović,GER,"MF,FW",17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,5.3,1,12,4,33.3,2.28,0.76,0.08,0.25,0,0,0,3,4,2,7,1,6,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,GER,2023,17,0.189873417721519,0.189873417721519,0.0,0.7783018867924528,0.7349785407725322,0.8207547169811321,0.76931330472103,0.8797169811320755,0.8310085836909872,0.8537735849056604,0.8015021459227468,0.6273584905660378,0.5944206008583691,0.5919811320754716,0.578862660944206,0.3254716981132075,0.2950643776824034,0.1768867924528301,0.14431330472103,0.0495283018867924,0.0284334763948497,0.0731132075471698,0.0767167381974248,0.0306603773584905,0.974785407725322,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5619,6.7,11.3,6.7,1,2027,2.9,24.9,11.0,27.0,pre-peak,2,Attacking Midfielder,-1.1127,2.6856,17,Low,10,10
Serie A,2324,Frosinone,Michele Cerofolini,ITA,GK,24,1999,8,7,675,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,11,1.47,29,18,62.1,2,2,3,0,0.0,1,0,0,1,0.0,GK,ITA,2023,18,0.0,0.0,2.4,0.5142857142857142,0.5032679738562091,0.4857142857142857,0.477124183006536,0.5,0.4803921568627451,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5142857142857142,0.5032679738562091,0.5,0.4803921568627451,0.4428571428571428,0.3758169934640523,0.3571428571428571,0.3954248366013072,0.1,0.0849673202614379,0.8,0.2418300653594771,0.2285714285714285,0.130718954248366,0.0714285714285714,0.0490196078431372,0.6571428571428571,0.4705882352941176,0.2428571428571428,0.1732026143790849,0.2142857142857142,0.1470588235294117,0.2285714285714285,0.1764705882352941,0.2736,1.4,1.7,1.4,1,2027,0.1,11.0,5.4,30.0,pre-peak,0,Shot-Stopper,0.9538,9.6986,16,Low,22,10
Serie A,2324,Frosinone,Matìas Soulé,ARG,"MF,FW",20,2003,36,36,3121,34.7,11,3,14,6,5,6,4,0,0.32,0.09,0.4,0.17,0.26,34.7,11,84,25,29.8,2.42,0.72,0.07,0.24,5,6,0,18,47,2,99,18,27,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ARG,2023,19,0.3172060237103492,0.0865107337391861,0.0,0.8962264150943396,0.898068669527897,0.4764150943396226,0.4656652360515021,0.9056603773584906,0.869098712446352,0.8301886792452831,0.7778969957081545,0.5589622641509434,0.5337982832618026,0.5448113207547169,0.5584763948497854,0.9929245283018868,0.9887339055793992,0.8349056603773585,0.7918454935622318,0.7877358490566038,0.7349785407725322,0.945754716981132,0.9232832618025753,0.5188679245283019,0.5236051502145923,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.7468,25.3,36.1,25.3,3,2029,20.7,44.9,12.1,27.0,pre-peak,1,Box-to-Box,-1.0605,6.3273,54,Elevated,10,88
Serie A,2324,Frosinone,Marvin Cuni,ALB,FW,22,2001,22,6,534,5.9,1,0,1,1,0,0,0,0,0.17,0.0,0.17,0.17,0.17,5.9,1,10,2,20.0,1.69,0.34,0.1,0.5,0,0,0,13,12,3,4,1,3,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,FW,ALB,2023,20,0.1685393258426966,0.0,0.0,0.2650602409638554,0.2138728323699422,0.1506024096385542,0.1286127167630057,0.144578313253012,0.1213872832369942,0.036144578313253,0.0317919075144508,0.5,0.4176300578034682,0.9518072289156626,0.9132947976878611,0.0662650602409638,0.0736994219653179,0.2831325301204819,0.2239884393063584,0.2590361445783132,0.1921965317919075,0.1987951807228915,0.2557803468208092,0.3072289156626506,0.6835260115606936,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.5060240963855421,0.5014450867052023,0.2705,1.1,1.4,1.1,1,2027,0.1,10.2,5.0,25.0,pre-peak,3,Inverted Winger,2.0897,4.4256,20,Low,18,10
Serie A,2324,Frosinone,Marco Brescianini,ITA,MF,23,2000,36,24,2321,25.8,4,2,6,4,0,0,1,0,0.16,0.08,0.23,0.16,0.23,25.8,4,31,11,35.5,1.2,0.43,0.13,0.36,0,0,0,35,24,5,20,9,12,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MF,ITA,2023,21,0.1551055579491598,0.0775527789745799,0.0,0.6981132075471698,0.6673819742489271,0.4433962264150943,0.4366952789699571,0.4787735849056603,0.4350858369098712,0.589622641509434,0.5171673819742489,0.8160377358490566,0.7864806866952789,0.8207547169811321,0.7950643776824035,0.7382075471698113,0.7086909871244635,0.410377358490566,0.3390557939914163,0.5165094339622641,0.4286480686695278,0.6650943396226415,0.6244635193133047,0.8490566037735849,0.1587982832618025,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5023584905660378,0.5005364806866953,0.5336,8.9,10.4,8.9,1,2027,2.4,29.3,13.4,27.0,pre-peak,5,Playmaker,1.0678,4.4842,39,Moderate,20,50
